PROLIFIC_ID,time_s6,dt_Achiev_01,dt_Activ_01rev,dt_Altru_01,dt_Angry_01,dt_Anxiet_01,dt_Assert_01,dt_Compet_01rev,dt_Complianc_01,dt_Delib_01,dt_Depress_01rev,dt_Dutif_01rev,dt_Excite_01,dt_Fantasy_01,dt_Gregar_01,dt_Impuls_01,dt_Indiff_01,dt_Modest_01,dt_Order_01,dt_SelfAss_01,dt_SelfDisc_01,dt_Shame_01,dt_Straight_01,dt_Tender_01,dt_Trust_01,dt_Vulner_01,dt_Warmth_01rev,dt_Achiev_02,dt_Activ_02,dt_Altru_02,dt_Angry_02,dt_Anxiet_02rev,dt_Assert_02,dt_Compet_02,dt_Complianc_02,dt_Delib_02,dt_Depress_02rev,dt_Dutif_02rev,dt_Excite_02,dt_Fantasy_02,dt_Gregar_02,dt_Impuls_02,dt_Indiff_02,dt_Modest_02,dt_Order_02,dt_SelfAss_02,dt_SelfDisc_02,dt_Shame_02,dt_Straight_02,dt_Tender_02,dt_Trust_02,dt_Vulner_02,dt_Warmth_02rev,dt_Achiev_03,dt_Activ_03,dt_Altru_03,dt_Angry_03,dt_Anxiet_03,dt_Assert_03,dt_Compet_03,dt_Complianc_03,dt_Delib_03,dt_Depress_03rev,dt_Dutif_03rev,dt_Excite_03,dt_Fantasy_03rev,dt_Gregar_03,dt_Impuls_03,dt_Indiff_03,dt_Modest_03,dt_Order_03rev,dt_SelfAss_03,dt_SelfDisc_03rev,dt_Shame_03,dt_Straight_03,dt_Tender_03,dt_Trust_03rev,dt_Vulner_03rev,dt_Warmth_03rev,dt_Achiev_04,dt_Activ_04rev,dt_Altru_04rev,dt_Angry_04,dt_Anxiet_04rev,dt_Assert_04,dt_Compet_04rev,dt_Complianc_04,dt_Delib_04rev,dt_Depress_04,dt_Dutif_04rev,dt_Excite_04,dt_Fantasy_04,dt_Gregar_04,dt_Impuls_04,dt_Indiff_04,dt_Modest_04,dt_Order_04rev,dt_SelfAss_04,dt_SelfDisc_04rev,dt_Shame_04,dt_Straight_04,dt_Tender_04,dt_Trust_04rev,dt_Vulner_04,dt_Warmth_04rev,esm_Achiev_01,esm_Delib_01,esm_Fantasy_02,esm_Impuls_02,esm_Selfass_01,esm_Straight_01,esm_Tender_01,esm_Vulner_01,s8p_Duty,s8p_Intellect,s8p_Advers,s8p_Mating,s8p_Positiv,s8p_Negativ,s8p_Decept,s8p_Social,mc_Revstrat_01,mc_Revstrat_02,mc_Revstrat_03
6164e1b26996fe46860b2291,1069,5,2,1,2,4,2,4,4,3,3,4,3,5,5,3,3,1,4,2,3,4,4,2,4,4,4,5,2,2,2,1,5,3,3,1,4,5,3,5,4,2,3,2,2,5,2,3,5,1,1,5,5,5,5,4,2,4,4,4,3,3,3,4,2,1,4,3,2,1,3,5,3,4,4,1,4,4,4,5,4,5,2,3,4,4,2,4,3,5,4,5,5,2,2,4,5,5,3,4,1,1,4,5,5,5,4,3,2,2,2,2,2,4,4,4,2,5,2,1,2,Prepare better for next time i walk up to the meeting. Like making a pitch or something,Ask why they didn't invite me on a respectfull manner ,Ask my date if she wants to do something else
61565f114cb5965dcad6d0dc,1740,4,1,1,4,2,5,2,2,2,2,5,4,4,4,5,2,4,3,4,2,2,4,1,2,2,5,5,4,1,2,4,2,3,2,4,4,4,3,4,4,1,2,2,4,4,3,2,2,1,5,4,5,4,4,1,2,2,2,4,1,2,4,5,1,4,2,4,2,2,4,4,4,2,4,1,4,3,4,5,4,4,2,3,5,1,1,4,4,4,5,4,2,2,2,2,4,5,5,2,2,3,4,5,4,5,4,4,1,2,2,3,3,4,4,1,4,4,2,1,4,"Tell the boss that your colleague's idea was yours, that you told him about it and he stole your idea",Ignore what happened and comment on going out another day.,tell the waiter that the table next to you is bothering you
5d6e3252dfe6d10001dbe508,1729,2,3,3,1,5,2,2,1,1,3,4,3,1,3,1,4,1,4,4,2,1,3,3,2,4,5,1,2,1,3,1,1,3,3,1,1,3,3,1,3,2,4,1,5,3,3,3,2,2,5,4,5,2,3,1,3,3,2,5,2,2,5,5,3,5,1,2,4,1,1,3,1,3,3,3,2,3,4,3,4,3,2,1,4,4,3,4,5,5,2,1,4,3,4,3,3,3,5,2,1,3,2,5,5,1,1,3,2,3,1,3,2,4,3,1,3,5,1,1,5,I would say truthfully that we did the project together.,I would do the same by inviting other friends.,I would tell them what I think of their behavior in front of other guests to mock them.
613ade3331abc4ffc48ed2c7,1489,3,2,1,2,2,4,4,1,1,4,5,4,4,5,1,4,3,4,1,2,4,1,1,5,4,5,5,4,3,1,4,4,5,3,2,4,1,3,5,5,2,4,1,4,5,2,2,4,1,4,5,5,4,4,1,4,2,5,5,4,1,1,5,4,5,3,4,2,1,2,5,4,4,2,1,5,5,5,5,4,5,5,4,5,5,2,4,2,4,4,4,5,2,4,4,5,4,2,4,2,1,5,4,5,4,5,4,2,2,1,1,5,5,5,1,4,4,4,3,4,be spontaneus and creative in the moment i tell another idea ,"maybe i'll cry haha so they can feel a little bit quilty, but always being honest with them and asking them for honesty, maybe i'll ask if i did something wrong","move to another table maybe, whatever ? i dont know this is difficult"
60be4d9e7f4d10be1c1b2cc7,1811,1,5,1,4,1,1,5,2,2,5,5,1,1,2,5,1,1,5,5,4,5,4,1,4,2,4,1,2,1,4,5,1,4,2,2,5,5,1,1,1,3,1,5,4,1,5,5,1,1,5,2,1,1,1,1,2,1,4,4,1,1,1,5,1,5,1,5,1,1,2,1,2,4,3,1,2,4,4,2,5,4,5,5,2,5,2,5,1,5,1,1,1,4,1,2,2,1,2,5,4,1,2,3,5,2,4,1,1,1,3,2,1,2,3,1,1,2,3,1,4,Tell some other co-worker that it was actually my idea.,Badmouthing them for what they did.,Throw things at them from my table.
6102e2898ff2a75fa4123e13,1286,4,5,1,2,1,3,2,3,2,1,4,4,4,2,1,4,5,2,5,1,4,4,1,4,4,4,5,4,2,2,2,4,4,2,4,4,4,1,4,2,4,2,5,5,2,1,4,5,5,5,2,4,4,5,1,2,5,1,5,1,4,4,4,1,2,4,4,2,4,2,2,4,2,4,1,4,5,4,4,4,4,4,4,2,4,4,4,5,4,1,5,2,2,5,4,4,5,2,5,5,3,5,2,5,5,5,4,4,5,4,2,2,4,4,2,4,4,2,4,4,I would frame them for something they did not do,i would do they same thing but invite people who are more closer to her to the lunch celebration,i would tell the waiter that that table said that they will settle my bill
5ca65510a0b6540012283c32,1878,4,4,2,3,2,3,4,1,1,2,4,3,5,3,3,2,2,3,4,4,5,2,1,3,4,4,4,4,1,3,5,3,4,4,1,4,4,3,5,4,4,3,1,2,2,4,3,2,3,5,3,5,3,3,1,4,2,3,4,2,2,2,5,2,1,2,4,2,3,4,3,4,5,2,2,1,5,5,5,4,4,4,4,4,3,2,5,4,5,2,2,3,4,2,4,4,3,3,4,1,2,1,3,5,2,3,2,5,2,1,3,2,4,4,2,3,4,2,4,4,to eat their food,"I just talk with them about what I did the same night, so they can see I don't care about their actitude towards me",Being as noissy as them
5e3b5fa9255e7a37bc841135,1289,1,3,1,2,3,2,4,2,3,3,4,2,2,2,2,2,1,2,3,3,4,2,2,2,3,4,3,3,1,2,3,2,2,2,3,3,4,2,2,3,2,2,2,2,2,3,4,2,2,2,3,3,2,2,2,2,2,3,3,3,3,2,4,2,2,2,3,2,1,4,3,3,3,2,2,4,4,3,2,4,3,3,3,1,4,2,2,3,3,2,1,2,3,2,2,3,2,3,4,2,2,4,4,4,3,3,2,2,2,3,2,1,3,4,2,2,3,2,2,5,I would try to make the idea even better making sure to show he did not think about it´s full potential,I would ask them directly about the dinner,I would ask for a new table
5e7a5584718c83035a42519c,1927,2,1,1,1,4,4,3,3,2,2,5,3,2,4,2,4,2,2,5,4,2,1,1,4,2,2,3,4,1,1,5,1,4,2,1,4,5,4,2,2,2,4,2,4,4,2,4,4,4,5,1,4,3,5,2,3,2,2,4,2,2,2,4,1,3,1,2,4,3,2,4,4,4,1,1,2,3,4,1,2,4,4,4,2,4,2,4,4,4,2,1,4,2,4,4,3,2,3,5,2,1,4,4,5,4,2,2,1,1,1,1,1,1,2,1,1,4,1,1,5,Do the same thing to my colleagues on the next meeting.,Go and have fun without them and publish it on social media.,Tell the waiter that you want them to leave.
616c3f3a378cb38f3f7ecac3,1308,4,3,2,1,4,3,2,2,2,1,4,4,4,4,3,4,3,4,4,2,3,3,1,2,4,4,3,4,2,1,3,3,4,3,2,4,4,4,4,4,2,4,2,4,4,2,3,3,2,3,4,4,3,3,2,4,4,4,4,3,2,4,4,4,3,2,3,3,3,2,3,4,2,3,2,2,3,4,3,3,4,3,3,4,2,3,4,4,4,4,3,4,1,4,3,2,4,3,2,2,2,3,4,4,3,4,2,2,2,2,2,3,3,4,3,3,4,2,2,3,"Next time I would not work with that colleague, he would be marked.","Those people hardly are friends, so no more friends.",If the restaurant management would not act then no more restaurant.
61687ebcd2a35ffb762d1928,1932,2,1,1,1,1,4,1,4,1,2,5,1,1,2,2,4,4,5,2,1,4,5,1,4,4,2,5,5,1,1,4,5,5,1,1,2,5,1,4,4,1,4,2,5,4,1,4,4,1,4,5,4,5,2,2,4,1,5,5,4,1,5,4,1,1,4,1,2,4,1,5,4,2,5,5,1,1,5,5,2,5,5,5,5,1,1,5,4,5,1,4,4,1,5,5,1,5,5,4,1,1,2,5,4,5,5,5,1,4,5,5,5,5,5,1,4,5,1,1,5,I would ask my colleague more questions about the idea to make them look stupid,I would make them feel guilty by liking the post and commenting on the post,I would make snide comments loud enough for them to hear.
60db6cbfbdc2bef6285fe52c,2045,5,1,1,1,2,2,1,1,1,1,5,4,1,5,1,2,4,5,5,2,4,1,1,4,4,5,5,5,1,1,2,2,4,4,1,4,5,1,5,4,1,1,1,5,4,1,5,4,1,2,4,4,5,5,1,4,2,5,5,4,1,2,5,1,2,2,2,5,5,2,5,5,2,2,1,5,5,4,4,4,5,4,5,4,2,1,5,1,5,4,4,4,1,2,2,4,5,5,5,1,1,5,4,5,5,5,5,5,4,4,1,4,5,5,5,5,5,5,5,5,Mention the same idea in a way that you agree with him but own it. It will be clearer that you own the idea,Show them that you are aware that they did not invite you but appear to them as someone who has no grudje over it. When people expect you to behave a certain manner and you dont they become angry.,Tell the manager that you think they want to rob the restaurant.
616af671eb2b0b1ca4947cff,2098,3,3,3,3,3,3,4,2,2,4,2,2,3,2,2,2,3,4,4,3,4,2,3,4,2,3,3,3,2,3,4,2,3,2,3,4,4,2,3,2,3,3,3,4,2,3,4,2,4,4,2,2,2,2,2,3,2,2,3,3,3,2,3,2,3,1,3,2,2,3,2,3,4,2,3,2,2,3,3,4,3,4,4,2,4,3,4,2,4,2,3,2,3,2,3,2,2,3,4,2,3,2,3,3,2,3,2,2,1,1,3,4,4,4,4,3,3,4,4,4,"would develop the idea so that they would realize that the original idea was mine
","Say that that night i was busy
",Leave the restaurant
5f8dc762f01e77119b850200,2046,4,4,2,4,2,4,4,4,2,4,5,4,2,4,4,3,3,4,4,4,4,4,2,4,4,4,4,4,3,4,4,2,3,2,4,2,4,2,4,2,4,4,2,4,4,4,4,4,2,4,4,4,4,5,2,4,2,4,4,2,2,2,2,4,4,2,4,2,4,2,4,4,4,4,2,2,2,4,4,2,4,4,5,4,3,2,4,4,4,4,2,4,4,2,4,2,4,4,4,3,2,4,4,5,4,4,4,2,2,4,2,4,4,4,4,4,4,4,4,4,Just tell the boss that i told that idea and shared with them and should be me to say that on meeting,just tell that you went dinner at that restaurant with a friend at the same day and at same hour.,tell the waiter that they talking loud and just talking shit to others
5d47d84a4555540001a4ae83,2268,4,2,2,2,4,3,2,2,2,1,4,2,2,4,3,4,1,4,3,1,2,3,2,3,4,4,5,5,3,2,1,4,5,2,3,2,4,3,4,3,2,4,4,4,5,3,3,4,3,4,4,3,4,4,4,4,4,4,4,3,2,5,4,3,2,2,2,4,4,2,5,4,2,4,4,1,1,3,4,3,3,2,2,4,2,2,4,5,5,3,4,4,2,4,4,3,5,4,2,4,3,1,5,2,3,3,4,2,4,4,3,3,4,4,2,3,4,2,2,4,share insights on the specific idea with boss and let them know it was yours,"invite some other group of friends/friend to a dinner, take some photos and post them on social media, or tag the group of friends which did not invite me.",tell them to shut up or leave
611e2078cadc8161a119af67,2209,4,1,2,1,4,4,2,5,2,1,4,5,5,4,2,4,4,5,2,2,4,3,2,5,4,5,5,5,3,3,2,4,4,4,1,4,5,1,5,4,2,4,2,4,4,1,4,4,1,5,4,4,5,5,1,4,4,4,5,4,2,2,4,2,1,1,4,3,4,1,4,5,2,4,2,4,5,5,4,3,5,4,3,5,1,1,4,4,5,4,4,4,4,4,4,4,5,4,4,4,1,4,3,5,5,5,4,3,4,3,1,4,5,5,1,3,4,1,1,5,Confront my colleague in front of everyone ,Today I am going to dinner with my other friends,"I can mind my own business, but not with you being loud beside me. chill."
608f29f8fb5de082970cb20a,999,2,4,1,2,2,3,2,1,2,3,3,4,1,2,2,4,2,2,4,2,4,2,1,2,4,4,1,4,2,2,2,2,3,2,2,3,5,3,2,2,3,3,1,3,2,2,4,1,2,4,4,2,3,1,1,4,4,2,5,2,2,2,4,2,5,1,3,2,3,3,2,3,4,2,3,2,4,4,1,4,4,4,4,2,4,2,4,2,5,2,1,2,3,2,4,2,4,3,4,2,2,3,4,5,2,3,4,2,4,3,2,4,2,2,4,5,2,3,1,5,"Mention special points of the idea, to let them know it was also mine.
","Suggest scheddulling another dinner out, so they know I know, they went without me.
",Watch videos on my phone with annoying sounds and maximum volume.
6140bb0595c4f5df0b508bb2,1811,3,4,1,1,2,2,2,1,2,3,5,3,4,4,1,3,5,5,2,3,4,1,1,4,4,4,5,4,2,1,4,3,4,3,3,4,4,3,4,2,3,4,3,4,4,4,4,4,1,4,4,4,4,3,2,2,1,3,4,3,4,2,4,2,2,2,4,3,3,3,4,4,4,3,2,4,4,4,4,4,4,4,4,2,4,4,4,2,5,2,4,4,2,3,3,2,4,3,4,3,2,3,4,5,4,4,4,2,3,3,1,4,4,4,2,3,4,2,2,4,'- I blamed him for lying so that he would be embarrassed,"'- I would start to question why they didn't invite me, telling them that I am always there for them whenever they need me.
",'- That cooks do bad things to people like them to their dishes and that I would not doubt that it was their case because of how annoying they are
5dd25456cc192027096069bb,2571,1,2,1,2,4,4,1,2,1,1,5,1,1,3,4,4,2,2,2,2,4,2,1,1,2,5,1,3,2,1,2,2,2,3,2,1,4,2,1,3,1,3,1,5,5,2,5,4,1,2,1,4,3,4,2,4,2,2,5,4,3,5,5,1,5,2,4,4,1,1,4,4,3,2,1,2,2,4,1,2,3,2,4,4,2,5,4,5,5,1,1,2,2,4,3,2,2,4,5,1,2,2,3,4,1,1,1,5,4,1,5,1,2,4,2,1,4,1,1,5,I argue with my colleague,I will describe on social media how much fun I had with my friends that day,I'll spill the wine on his smartphone
5a19b5076e1ea9000124f940,2630,3,4,3,3,5,3,3,1,1,2,4,3,1,1,2,3,4,4,5,3,4,5,3,3,5,3,4,4,4,4,1,3,3,4,1,1,5,3,2,1,1,5,1,2,3,4,3,3,3,5,5,3,4,2,3,2,3,5,4,3,1,2,4,1,3,1,1,5,5,4,3,4,3,4,4,1,3,1,1,5,4,4,2,5,3,3,3,4,5,2,1,1,1,4,5,2,4,3,3,3,3,1,5,3,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,Fear.,"Ignore them, have more important things to do and think about.",Humiliating by words just before hurting them badly physicaly.
5f64f12fc0570701c3bfbe7a,2732,2,3,2,1,2,2,4,3,2,5,4,2,2,2,3,1,2,4,5,4,4,2,1,2,2,4,2,2,1,2,4,2,2,1,2,2,4,1,2,3,2,2,4,3,1,4,4,1,1,4,2,2,2,1,2,4,2,2,2,1,2,1,2,1,4,3,4,1,2,3,2,2,4,2,2,4,5,4,2,5,4,3,5,1,5,3,5,1,4,1,1,2,2,1,2,2,3,3,4,1,1,4,3,5,4,2,2,3,3,4,1,1,3,4,1,5,5,2,2,2,Find even better idea than previous one.,Tell them that you needed to take a break from them.,"""Accidentaly"" spill wine on them"
5bb511c6689fc5000149c703,1961,3,1,1,2,2,2,1,1,1,1,5,3,2,1,4,3,3,4,4,3,2,1,1,4,2,5,3,5,2,4,5,2,3,1,2,1,5,1,2,3,4,2,3,5,3,1,4,3,1,4,4,4,5,4,1,4,2,4,5,2,2,2,5,1,4,1,2,2,3,1,3,5,3,3,1,4,5,5,4,1,5,5,4,2,2,2,5,4,5,1,1,1,2,3,3,1,4,5,4,1,3,2,3,2,2,1,3,1,3,1,4,1,4,4,4,3,4,4,3,4,Tell my boss in private that I was also the creator of the idea. ,Start avoiding any social meetings with them.,Tell the waiter about the problem.
5f9aba6600cdf11f1c9b915c,1407,4,1,1,1,2,5,1,4,1,1,4,2,4,5,1,4,4,4,1,1,4,3,2,1,5,5,5,4,1,1,2,4,4,1,1,1,4,4,5,5,1,1,1,4,4,1,4,5,1,4,5,5,4,5,3,4,1,5,5,1,1,4,5,1,1,5,1,4,4,1,4,5,4,2,1,4,2,5,5,2,4,5,4,4,1,1,5,5,5,1,4,4,1,1,5,5,4,4,4,1,4,2,5,4,4,5,5,1,4,4,3,5,5,4,3,4,5,1,1,4,I would flood his computer., I would tell them that I do so much for them and they didn't invite me.,I will ashamed his / her colleagues
616bcc918d4189db775d2cc4,3134,3,1,1,1,4,1,1,1,4,4,5,2,5,2,1,4,1,5,1,4,1,3,1,4,5,2,5,5,1,1,1,5,4,1,4,1,5,1,5,4,1,4,1,4,4,1,5,1,3,5,4,5,3,5,1,1,2,4,5,4,5,5,5,1,1,4,1,3,4,1,5,1,1,5,1,4,3,5,4,5,4,4,2,4,3,4,2,3,5,4,2,4,3,3,2,5,4,3,3,3,3,3,5,1,4,3,4,3,4,5,1,1,5,4,1,5,5,3,2,5,to get a new and so much better idea but dont sure it,get new friends and forget about them ,"talk to him and dont let him talk to you like that, be strong"
60c52dfb2b2f7ee8ed1d6118,3167,5,1,1,1,2,4,1,4,2,2,3,1,4,4,2,3,3,3,4,3,4,4,1,2,4,3,5,4,2,2,4,4,4,4,2,4,4,2,5,5,4,3,5,3,4,3,4,3,2,3,4,4,4,3,1,4,1,4,5,3,1,1,4,1,2,2,1,2,1,2,4,4,2,3,1,5,3,4,4,4,5,4,4,4,2,4,5,2,5,1,3,3,1,2,5,1,4,4,4,2,1,3,4,4,3,4,4,1,4,2,1,4,4,5,2,4,5,1,1,5,Humiliate the colleague by asking them for details about the idea ,Ask them why I wasnt invited and why they act weird,"""accidentally"" spill my drink over the loudest person "
607e98c1007e8d3f3bb4cfc8,2781,2,4,3,4,2,4,5,3,4,4,3,4,3,4,4,3,2,2,2,4,4,3,2,4,3,3,4,3,1,2,1,3,4,2,4,2,3,3,4,4,4,4,3,5,4,4,5,4,5,2,2,3,3,3,4,4,2,3,3,3,4,2,4,4,3,4,3,3,1,5,4,2,2,4,4,2,3,4,4,4,3,3,4,1,4,2,2,2,3,4,1,3,4,4,4,5,3,1,4,4,4,4,3,4,4,4,3,2,4,5,2,4,5,4,1,2,4,2,1,5,"talk to them and try to convince them to tell the truth
",keep saying things that indicate that i know they were together ,"i tell them my father owns this place so they better watch out or they are going to get kicked out
"
608da9dd3e630867a6efd9b2,3454,4,1,1,1,4,2,2,1,1,1,5,2,2,4,1,3,3,5,3,2,2,2,1,1,4,4,4,5,2,1,2,2,3,2,1,1,5,4,2,4,1,2,2,4,3,2,4,3,1,3,4,3,5,4,1,2,3,4,5,2,2,5,4,2,4,4,2,2,1,1,4,5,4,3,2,4,4,4,2,3,4,3,2,3,2,2,4,4,5,4,3,4,1,2,3,2,4,5,4,2,2,4,4,4,4,3,3,2,4,2,2,3,5,5,1,4,4,1,1,5,I would do nothing and wait until others found out that it was not his idea.,I would not take revenge at all and forget it.,I would suggest to my partner that we should leave and go somewhere else. 
5f3aee04e30eac7cb73b416e,1569,5,1,3,1,4,5,1,1,1,1,4,4,5,3,1,3,1,5,1,1,4,4,5,3,3,5,5,5,1,3,4,5,5,1,1,1,5,5,5,5,1,1,4,5,4,3,4,5,1,2,4,5,5,5,5,5,3,5,5,1,1,5,4,1,2,4,1,3,3,1,5,5,2,5,4,4,3,4,5,1,2,4,4,5,1,3,5,5,5,1,5,4,1,2,5,1,5,5,5,4,3,3,5,4,4,3,5,1,5,4,5,2,4,5,3,4,5,2,1,5,"I'd tell the boss the truth.
","I would ask them directly why they didn't invite me
","I would ask the waiter to shut them up.
"
5c1d458ae2d9150001b5a234,3547,3,3,4,4,3,3,3,3,4,4,3,3,4,3,3,2,3,3,4,3,4,3,2,3,4,3,4,3,2,4,3,4,3,3,4,3,3,4,3,2,4,2,3,4,3,4,3,3,3,4,3,3,2,2,3,3,4,3,3,2,3,2,2,3,4,3,2,4,3,3,3,3,3,4,2,4,4,2,4,3,2,3,4,3,3,3,3,3,4,2,3,2,4,4,4,3,3,3,3,2,4,4,3,3,4,3,4,3,4,2,2,2,4,5,3,4,4,2,4,3,Do not invite them to an outing but make sure that they know that others are invited ,I do not think of anything that I can do to create a dramatic story. That is not my person,I will fart out loud and make every one uncomfortable
616a1875b47d519ccfc44f12,490,3,4,3,4,3,4,4,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,3,3,4,4,5,4,4,5,4,4,3,4,4,4,4,3,5,5,3,5,5,5,4,4,4,4,4,5,5,4,4,5,3,5,4,4,3,3,4,4,3,3,4,4,3,3,5,3,4,3,3,4,4,3,5,4,4,5,4,5,3,5,4,5,5,4,4,4,5,4,3,4,5,3,4,5,4,4,3,3,4,5,3,4,3,3,4,4,4,3,Try to say something that comes into my head. Quick thinking and adapting to the circumstance,Show envy,Lying about the situation
6108716bd7e84ed9917914ac,572,5,2,2,4,4,5,2,4,5,4,2,4,4,5,4,4,2,4,2,4,4,4,1,4,2,4,4,4,2,4,5,5,5,4,2,4,4,5,5,5,4,4,4,4,4,4,4,5,2,4,2,5,5,4,5,5,2,5,5,4,4,2,4,2,5,4,4,2,2,4,5,4,4,4,2,2,4,5,5,2,4,4,5,4,5,2,4,4,4,4,5,4,4,4,4,4,4,2,4,5,2,4,4,5,4,4,4,2,5,2,2,1,4,4,2,4,4,2,2,4,Ask them questions about the idea that they won't know the answer to,Ask how the dinner was,Leave with the date and go somewhere else
5a799309f49c9a0001f31396,662,4,2,2,2,1,2,2,2,2,1,4,2,4,2,1,2,2,4,5,2,2,2,2,1,2,4,4,4,2,1,4,2,4,2,2,4,5,2,4,4,2,2,2,4,1,2,4,2,4,5,1,2,4,4,2,2,2,2,4,2,2,2,4,2,2,4,2,2,2,2,2,4,4,2,2,2,4,4,4,3,4,2,5,2,2,2,4,4,4,2,4,2,2,2,2,2,4,4,2,2,2,2,4,4,4,3,2,2,2,2,2,2,2,4,2,4,4,2,2,4,I would tell the person who stole my idea to come clean and tell everyone it was actually my idea,I would make up a sob story and say I've been having a bad time and that I really needed my friends around to make them feel bad,I would report them to the manager for swearing and being rude
614a4492903df4380cb1a0c2,694,2,2,1,1,1,2,5,1,1,4,5,1,2,5,2,2,1,5,5,1,4,1,1,1,4,4,3,4,1,1,5,2,4,2,1,5,5,1,1,1,1,1,1,2,1,1,4,2,1,2,5,4,2,2,1,4,1,4,4,1,1,1,5,1,4,4,4,2,1,2,4,4,4,1,1,4,5,5,1,4,4,2,5,5,4,1,5,1,5,1,1,5,4,1,5,4,2,4,4,1,1,4,2,5,4,4,4,2,4,4,2,2,5,5,5,4,5,2,4,4,Spread gossip.,Spread gossip.,Flick food.
62db2644ab0a3a353c0dcb54,716,3,1,1,1,3,3,2,1,2,1,4,2,1,3,1,3,1,4,2,2,2,1,1,2,3,4,3,4,1,1,3,2,3,2,2,1,5,2,2,1,3,2,1,3,4,2,3,2,2,2,3,4,3,4,1,2,2,3,4,2,2,4,4,3,4,2,2,3,3,2,4,4,1,2,1,3,2,4,2,3,3,1,2,4,2,3,4,4,5,4,3,2,2,2,3,4,3,4,2,3,1,4,4,5,3,4,2,2,2,2,2,1,4,3,2,4,4,2,4,3,"Tell the boss the truth, that my colleague stole my idea",say somebody else invitred me but I had better things to do,Complain to the restaurant about their behaviour
5f7dfe6540c37b06c2dd5db5,691,5,2,4,3,4,2,4,4,2,2,3,2,2,3,3,4,4,4,2,2,2,4,1,3,3,2,2,1,2,3,1,3,3,2,1,2,3,2,2,4,3,1,3,4,3,3,3,4,3,4,1,4,4,4,2,2,3,2,2,2,3,2,3,4,4,3,4,4,4,4,5,4,4,3,2,2,2,5,2,3,2,2,3,4,4,4,4,2,3,3,4,4,4,1,3,4,4,4,2,2,1,4,3,4,4,4,5,4,4,4,3,5,4,5,4,2,5,2,3,5,1.) try to give another great idea on my own for my boss so he can see i can also do great things on my own,1.) talk open with them and show my point of view of the situation,"show to the person that they are being rude for no reason, just making a bad impression"
614a4103314dd58c6dab8754,695,4,1,2,4,5,4,3,2,3,4,4,3,4,3,4,5,2,4,3,4,4,1,1,4,4,5,4,4,1,4,4,2,3,2,2,3,4,4,3,3,3,5,2,4,2,2,3,2,4,5,4,3,3,3,2,4,5,3,3,2,3,4,5,3,2,2,3,3,2,3,4,3,4,3,2,2,3,3,3,2,4,4,4,5,4,3,3,2,4,4,2,3,5,5,2,3,2,4,4,1,2,2,4,3,3,2,2,3,2,3,3,2,4,2,3,1,3,3,2,4,"Making up rumours that they have said something bad about the boss.

",Go out with people they don't like and post it over social media to get back at them ,Trip one over 
5e1545d9b1fb05b6369d13e8,753,5,1,1,1,2,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,5,1,1,2,5,5,5,5,1,1,2,5,5,4,1,1,5,1,4,4,1,1,1,4,5,1,5,4,1,4,5,5,5,4,1,4,2,5,5,2,1,2,5,1,4,4,1,1,2,1,5,5,4,4,1,2,5,5,4,1,5,4,4,5,2,1,5,4,5,2,2,5,1,1,4,1,2,5,5,2,1,2,5,5,5,5,4,1,5,5,1,1,5,5,4,2,5,5,5,5,Tell my boss that this co-worker was talking bad about her behind her back. ,"Recreate the entire event, where I leave her out and make posts on social media ribbing her about it.",Walk up to them and throw your food in their face.
5f4407f84d55e40dd21a5032,745,5,1,1,4,3,4,1,5,1,1,5,4,5,5,4,5,1,5,4,1,2,5,1,5,5,4,5,5,1,1,1,5,4,4,1,1,5,4,5,5,2,5,5,5,4,3,4,5,2,5,5,5,5,4,5,5,5,5,5,5,2,5,5,2,2,5,4,4,4,1,5,5,1,5,4,2,5,4,5,1,5,5,2,5,1,5,5,5,5,4,4,5,1,4,5,2,5,5,2,5,3,2,5,4,5,5,5,4,5,5,5,1,4,5,4,5,4,4,5,4,1: I would simply tell the truth to my boss detailing more on the idea to show that it's truly my idea and then my boss would see my collegue as a theft and a coward.,I would tell them that I want to do something and obviously invite them all since i'd never do something like a party without them or without inviting them in the first place.,The first one
61126cd00f29b7c648dca793,773,3,3,1,1,2,2,2,4,2,3,5,3,4,4,3,2,4,4,2,2,4,3,2,1,2,5,4,4,1,1,2,3,4,2,4,4,4,2,5,5,4,2,3,5,4,3,5,3,1,1,4,5,4,2,1,4,2,4,5,2,4,3,5,1,2,4,2,3,3,1,4,5,4,4,3,3,4,5,5,5,3,4,4,4,4,3,3,2,5,2,4,3,2,2,3,4,4,4,4,1,2,3,3,5,3,2,3,2,3,2,2,4,4,4,2,4,4,4,2,4,I wouldn't really get revenge. But I would speak up for myself and say this was actually my idea and I should be getting credit for it. I really don't like revenge and I would simply not let them believe this was someone else's work when it was mine.,I would tell them I was at home feeling very lonely and sad and instead would have preferred to be outside for dinner with them.,The first one. 
